07050,639
07051,2901
07052,2436
07053,1345
07054,2284
07055,145
07109,2615
07112,1103
07113,318
07116,636
07117,371
07119,17
07120,823
07139,8
07140,3754
07150,1105
07155,276
07162,216
07163,94
07170,1325
07171,981
07172,942
07173,2023
07174,71
07175,47
07176,47
07177,192
07178,126
07179,197
07180,73
07182,125
07183,28
07184,361
07185,55
07186,91
07187,63
07190,1540
07209,171
07210,404
07211,115
07212,708
07213,135
07214,273
07215,1477
07216,1417
07248,5227
07249,4517
07250,18505
07251,27
07252,1002
07253,1899
07254,282
07255,456
07256,730
07257,17
07258,327
07259,239
07260,1195
07261,253
07262,898
07263,192
07264,279
07265,138
07267,277
07268,380
07270,1627
07275,1132
07276,226
07277,1523
07290,816
07291,204
07292,255
07300,1050
07301,1579
07302,686
07303,1021
07304,2361
07305,436
07306,1328
07307,3142
07310,10243
07315,5595
07316,2338
07320,6751
07321,1582
07322,1550
07325,3549
07330,2798
07331,284
07466,17
07467,861
07468,295
07469,343
07470,421
08008,1
